time,id,x,y,angle,type,speed,pos,lane,slope
34.35,A_CAV10,514.19,42.0,90.0,A_CAV,12.64,514.19,E4_2,0.0
34.35,A_CAV11,494.25,45.2,90.0,A_CAV,13.84,494.25,E4_3,0.0
34.35,A_CAV2,461.6,35.6,90.0,A_CAV,13.86,461.6,E4_0,0.0
34.35,A_CAV3,438.13,35.6,90.0,A_CAV,13.84,438.13,E4_0,0.0
34.35,A_CAV4,494.99,38.8,90.0,A_CAV,13.87,494.99,E4_1,0.0
34.35,A_CAV5,420.17,35.6,90.0,A_CAV,11.92,420.17,E4_0,0.0
34.35,A_CAV6,446.72,38.8,90.0,A_CAV,13.86,446.72,E4_1,0.0
34.35,A_CAV7,417.23,42.0,90.0,A_CAV,13.46,417.23,E4_2,0.0
34.35,A_CAV8,530.12,38.8,90.0,A_CAV,13.86,530.12,E4_1,0.0
34.35,A_CAV9,517.68,48.4,90.0,A_CAV,13.85,517.68,E4_4,0.0
34.35,E_CAV0.0,551.54,35.6,90.0,E_CAV,14.83,551.54,E4_0,0.0
34.35,E_CAV1.0,576.09,35.6,90.0,E_CAV,14.87,576.09,E4_0,0.0
34.35,E_CAV2.0,592.93,42.0,90.0,E_CAV,14.85,592.93,E4_2,0.0
34.35,E_CAV4.0,579.41,38.8,90.0,E_CAV,13.24,579.41,E4_1,0.0
34.4,A_CAV0,485.8,35.6,90.0,A_CAV,13.85,485.8,E4_0,0.0
34.4,A_CAV1,509.75,35.6,90.0,A_CAV,13.87,509.75,E4_0,0.0
34.4,A_CAV10,514.82,42.0,90.0,A_CAV,12.63,514.82,E4_2,0.0
34.4,A_CAV11,494.95,45.2,90.0,A_CAV,13.85,494.95,E4_3,0.0
34.4,A_CAV2,462.29,35.6,90.0,A_CAV,13.84,462.29,E4_0,0.0
34.4,A_CAV3,438.82,35.6,90.0,A_CAV,13.85,438.82,E4_0,0.0
34.4,A_CAV4,495.68,38.8,90.0,A_CAV,13.86,495.68,E4_1,0.0
34.4,A_CAV5,420.77,35.6,90.0,A_CAV,11.94,420.77,E4_0,0.0
34.4,A_CAV6,447.41,38.8,90.0,A_CAV,13.83,447.41,E4_1,0.0
34.4,A_CAV7,417.91,42.0,90.0,A_CAV,13.49,417.91,E4_2,0.0
34.4,A_CAV8,530.81,38.8,90.0,A_CAV,13.85,530.81,E4_1,0.0
34.4,A_CAV9,518.37,48.4,90.0,A_CAV,13.89,518.37,E4_4,0.0
34.4,E_CAV0.0,552.28,35.6,90.0,E_CAV,14.86,552.28,E4_0,0.0
34.4,E_CAV1.0,576.84,35.6,90.0,E_CAV,14.87,576.84,E4_0,0.0
34.4,E_CAV2.0,593.68,42.0,90.0,E_CAV,14.88,593.68,E4_2,0.0
34.4,E_CAV4.0,580.07,38.8,90.0,E_CAV,13.27,580.07,E4_1,0.0
34.45,A_CAV0,486.49,35.6,90.0,A_CAV,13.87,486.49,E4_0,0.0
34.45,A_CAV1,510.44,35.6,90.0,A_CAV,13.88,510.44,E4_0,0.0
34.45,A_CAV10,515.46,42.0,90.0,A_CAV,12.63,515.46,E4_2,0.0
34.45,A_CAV11,495.64,45.2,90.0,A_CAV,13.83,495.64,E4_3,0.0
34.45,A_CAV2,462.99,35.6,90.0,A_CAV,13.88,462.99,E4_0,0.0
34.45,A_CAV3,439.51,35.6,90.0,A_CAV,13.83,439.51,E4_0,0.0
34.45,A_CAV4,496.37,38.8,90.0,A_CAV,13.84,496.37,E4_1,0.0
34.45,A_CAV5,421.36,35.6,90.0,A_CAV,11.93,421.36,E4_0,0.0
34.45,A_CAV6,448.11,38.8,90.0,A_CAV,13.86,448.11,E4_1,0.0
34.45,A_CAV7,418.58,42.0,90.0,A_CAV,13.5,418.58,E4_2,0.0
34.45,A_CAV8,531.5,38.8,90.0,A_CAV,13.83,531.5,E4_1,0.0
34.45,A_CAV9,519.06,48.4,90.0,A_CAV,13.85,519.06,E4_4,0.0
34.45,E_CAV0.0,553.03,35.6,90.0,E_CAV,14.87,553.03,E4_0,0.0
34.45,E_CAV1.0,577.58,35.6,90.0,E_CAV,14.87,577.58,E4_0,0.0
34.45,E_CAV2.0,594.42,42.0,90.0,E_CAV,14.84,594.42,E4_2,0.0
34.45,E_CAV4.0,580.74,38.8,90.0,E_CAV,13.28,580.74,E4_1,0.0
34.5,A_CAV0,487.18,35.6,90.0,A_CAV,13.83,487.18,E4_0,0.0
34.5,A_CAV1,511.14,35.6,90.0,A_CAV,13.83,511.14,E4_0,0.0
34.5,A_CAV10,516.09,42.0,90.0,A_CAV,12.64,516.09,E4_2,0.0
34.5,A_CAV11,496.33,45.2,90.0,A_CAV,13.85,496.33,E4_3,0.0
34.5,A_CAV2,463.68,35.6,90.0,A_CAV,13.83,463.68,E4_0,0.0
34.5,A_CAV3,440.21,35.6,90.0,A_CAV,13.87,440.21,E4_0,0.0
34.5,A_CAV4,497.07,38.8,90.0,A_CAV,13.86,497.07,E4_1,0.0
34.5,A_CAV5,421.96,35.6,90.0,A_CAV,11.96,421.96,E4_0,0.0
34.5,A_CAV6,448.8,38.8,90.0,A_CAV,13.88,448.8,E4_1,0.0
34.5,A_CAV7,419.26,42.0,90.0,A_CAV,13.47,419.26,E4_2,0.0
34.5,A_CAV8,532.2,38.8,90.0,A_CAV,13.84,532.2,E4_1,0.0
34.5,A_CAV9,519.76,48.4,90.0,A_CAV,13.87,519.76,E4_4,0.0
34.5,E_CAV0.0,553.77,35.6,90.0,E_CAV,14.89,553.77,E4_0,0.0
34.5,E_CAV1.0,578.33,35.6,90.0,E_CAV,14.88,578.33,E4_0,0.0
34.5,E_CAV2.0,595.16,42.0,90.0,E_CAV,14.83,595.16,E4_2,0.0
34.5,E_CAV4.0,581.4,38.8,90.0,E_CAV,13.24,581.4,E4_1,0.0
34.55,A_CAV0,487.88,35.6,90.0,A_CAV,13.86,487.88,E4_0,0.0
34.55,A_CAV1,511.83,35.6,90.0,A_CAV,13.83,511.83,E4_0,0.0
34.55,A_CAV10,516.72,42.0,90.0,A_CAV,12.69,516.72,E4_2,0.0
34.55,A_CAV11,497.02,45.2,90.0,A_CAV,13.87,497.02,E4_3,0.0
34.55,A_CAV2,464.37,35.6,90.0,A_CAV,13.86,464.37,E4_0,0.0
34.55,A_CAV3,440.9,35.6,90.0,A_CAV,13.81,440.9,E4_0,0.0
34.55,A_CAV4,497.76,38.8,90.0,A_CAV,13.84,497.76,E4_1,0.0
34.55,A_CAV5,422.56,35.6,90.0,A_CAV,11.96,422.56,E4_0,0.0
34.55,A_CAV6,449.49,38.8,90.0,A_CAV,13.87,449.49,E4_1,0.0
34.55,A_CAV7,419.93,42.0,90.0,A_CAV,13.44,419.93,E4_2,0.0
34.55,A_CAV8,532.89,38.8,90.0,A_CAV,13.84,532.89,E4_1,0.0
34.55,A_CAV9,520.45,48.4,90.0,A_CAV,13.86,520.45,E4_4,0.0
34.55,E_CAV0.0,554.52,35.6,90.0,E_CAV,14.86,554.52,E4_0,0.0
34.55,E_CAV1.0,579.07,35.6,90.0,E_CAV,14.84,579.07,E4_0,0.0
34.55,E_CAV2.0,595.91,42.0,90.0,E_CAV,14.88,595.91,E4_2,0.0
34.55,E_CAV4.0,582.06,38.8,90.0,E_CAV,13.26,582.06,E4_1,0.0
34.6,A_CAV0,488.57,35.6,90.0,A_CAV,13.89,488.57,E4_0,0.0
34.6,A_CAV1,512.52,35.6,90.0,A_CAV,13.84,512.52,E4_0,0.0
34.6,A_CAV10,517.35,42.0,90.0,A_CAV,12.63,517.35,E4_2,0.0
34.6,A_CAV11,497.72,45.2,90.0,A_CAV,13.88,497.72,E4_3,0.0
34.6,A_CAV2,465.06,35.6,90.0,A_CAV,13.87,465.06,E4_0,0.0
34.6,A_CAV3,441.59,35.6,90.0,A_CAV,13.83,441.59,E4_0,0.0
34.6,A_CAV4,498.45,38.8,90.0,A_CAV,13.83,498.45,E4_1,0.0
34.6,A_CAV5,423.15,35.6,90.0,A_CAV,11.94,423.15,E4_0,0.0
34.6,A_CAV6,450.19,38.8,90.0,A_CAV,13.87,450.19,E4_1,0.0
34.6,A_CAV7,420.6,42.0,90.0,A_CAV,13.48,420.6,E4_2,0.0
34.6,A_CAV8,533.58,38.8,90.0,A_CAV,13.83,533.58,E4_1,0.0
34.6,A_CAV9,521.14,48.4,90.0,A_CAV,13.83,521.14,E4_4,0.0
34.6,E_CAV0.0,555.26,35.6,90.0,E_CAV,14.86,555.26,E4_0,0.0
34.6,E_CAV1.0,579.81,35.6,90.0,E_CAV,14.83,579.81,E4_0,0.0
34.6,E_CAV2.0,596.65,42.0,90.0,E_CAV,14.89,596.65,E4_2,0.0
34.6,E_CAV4.0,582.73,38.8,90.0,E_CAV,13.29,582.73,E4_1,0.0
34.65,A_CAV0,489.27,35.6,90.0,A_CAV,13.86,489.27,E4_0,0.0
34.65,A_CAV1,513.21,35.6,90.0,A_CAV,13.88,513.21,E4_0,0.0
34.65,A_CAV10,517.99,42.0,90.0,A_CAV,12.68,517.99,E4_2,0.0
34.65,A_CAV11,498.41,45.2,90.0,A_CAV,13.84,498.41,E4_3,0.0
34.65,A_CAV2,465.76,35.6,90.0,A_CAV,13.88,465.76,E4_0,0.0
34.65,A_CAV3,442.28,35.6,90.0,A_CAV,13.89,442.28,E4_0,0.0
34.65,A_CAV4,499.14,38.8,90.0,A_CAV,13.86,499.14,E4_1,0.0
34.65,A_CAV5,423.75,35.6,90.0,A_CAV,11.97,423.75,E4_0,0.0
34.65,A_CAV6,450.88,38.8,90.0,A_CAV,13.85,450.88,E4_1,0.0
34.65,A_CAV7,421.27,42.0,90.0,A_CAV,13.45,421.27,E4_2,0.0
34.65,A_CAV8,534.27,38.8,90.0,A_CAV,13.87,534.27,E4_1,0.0
34.65,A_CAV9,521.84,48.4,90.0,A_CAV,13.87,521.84,E4_4,0.0
34.65,E_CAV0.0,556.0,35.6,90.0,E_CAV,14.84,556.0,E4_0,0.0
34.65,E_CAV1.0,580.55,35.6,90.0,E_CAV,14.85,580.55,E4_0,0.0
34.65,E_CAV2.0,597.39,42.0,90.0,E_CAV,14.85,597.39,E4_2,0.0
34.65,E_CAV4.0,583.39,38.8,90.0,E_CAV,13.24,583.39,E4_1,0.0
34.7,A_CAV0,489.96,35.6,90.0,A_CAV,13.86,489.96,E4_0,0.0
34.7,A_CAV1,513.91,35.6,90.0,A_CAV,13.84,513.91,E4_0,0.0
34.7,A_CAV10,518.62,42.0,90.0,A_CAV,12.68,518.62,E4_2,0.0
34.7,A_CAV11,499.1,45.2,90.0,A_CAV,13.88,499.1,E4_3,0.0
34.7,A_CAV2,466.45,35.6,90.0,A_CAV,13.86,466.45,E4_0,0.0
34.7,A_CAV3,442.98,35.6,90.0,A_CAV,13.87,442.98,E4_0,0.0
34.7,A_CAV4,499.84,38.8,90.0,A_CAV,13.88,499.84,E4_1,0.0
34.7,A_CAV5,424.35,35.6,90.0,A_CAV,11.92,424.35,E4_0,0.0
34.7,A_CAV6,451.57,38.8,90.0,A_CAV,13.86,451.57,E4_1,0.0
34.7,A_CAV7,421.95,42.0,90.0,A_CAV,13.46,421.95,E4_2,0.0
34.7,A_CAV8,534.97,38.8,90.0,A_CAV,13.88,534.97,E4_1,0.0
34.7,A_CAV9,522.53,48.4,90.0,A_CAV,13.84,522.53,E4_4,0.0
34.7,E_CAV0.0,556.74,35.6,90.0,E_CAV,14.88,556.74,E4_0,0.0
34.7,E_CAV1.0,581.29,35.6,90.0,E_CAV,14.83,581.29,E4_0,0.0
34.7,E_CAV2.0,598.14,42.0,90.0,E_CAV,14.86,598.14,E4_2,0.0
34.7,E_CAV4.0,584.05,38.8,90.0,E_CAV,13.26,584.05,E4_1,0.0
34.75,A_CAV0,490.65,35.6,90.0,A_CAV,13.85,490.65,E4_0,0.0
34.75,A_CAV1,514.6,35.6,90.0,A_CAV,13.88,514.6,E4_0,0.0
34.75,A_CAV10,519.26,42.0,90.0,A_CAV,12.68,519.26,E4_2,0.0
34.75,A_CAV11,499.8,45.2,90.0,A_CAV,13.86,499.8,E4_3,0.0
34.75,A_CAV2,467.14,35.6,90.0,A_CAV,13.83,467.14,E4_0,0.0
34.75,A_CAV3,443.67,35.6,90.0,A_CAV,13.88,443.67,E4_0,0.0
34.75,A_CAV4,500.53,38.8,90.0,A_CAV,13.83,500.53,E4_1,0.0
34.75,A_CAV5,424.94,35.6,90.0,A_CAV,11.91,424.94,E4_0,0.0
34.75,A_CAV6,452.27,38.8,90.0,A_CAV,13.85,452.27,E4_1,0.0
34.75,A_CAV7,422.62,42.0,90.0,A_CAV,13.47,422.62,E4_2,0.0
34.75,A_CAV8,535.66,38.8,90.0,A_CAV,13.89,535.66,E4_1,0.0
34.75,A_CAV9,523.22,48.4,90.0,A_CAV,13.85,523.22,E4_4,0.0
34.75,E_CAV0.0,557.49,35.6,90.0,E_CAV,14.83,557.49,E4_0,0.0
34.75,E_CAV1.0,582.03,35.6,90.0,E_CAV,14.83,582.03,E4_0,0.0
34.75,E_CAV2.0,598.88,42.0,90.0,E_CAV,14.85,598.88,E4_2,0.0
34.75,E_CAV4.0,584.72,38.8,90.0,E_CAV,13.24,584.72,E4_1,0.0
34.8,A_CAV0,491.34,35.6,90.0,A_CAV,13.87,491.34,E4_0,0.0
34.8,A_CAV1,515.29,35.6,90.0,A_CAV,13.87,515.29,E4_0,0.0
34.8,A_CAV10,519.89,42.0,90.0,A_CAV,12.65,519.89,E4_2,0.0
34.8,A_CAV11,500.49,45.2,90.0,A_CAV,13.83,500.49,E4_3,0.0
34.8,A_CAV2,467.83,35.6,90.0,A_CAV,13.85,467.83,E4_0,0.0
34.8,A_CAV3,444.36,35.6,90.0,A_CAV,13.82,444.36,E4_0,0.0
34.8,A_CAV4,501.22,38.8,90.0,A_CAV,13.83,501.22,E4_1,0.0
34.8,A_CAV5,425.54,35.6,90.0,A_CAV,11.92,425.54,E4_0,0.0
34.8,A_CAV6,452.96,38.8,90.0,A_CAV,13.87,452.96,E4_1,0.0
34.8,A_CAV7,423.29,42.0,90.0,A_CAV,13.48,423.29,E4_2,0.0
34.8,A_CAV8,536.35,38.8,90.0,A_CAV,13.83,536.35,E4_1,0.0
34.8,A_CAV9,523.91,48.4,90.0,A_CAV,13.86,523.91,E4_4,0.0
34.8,E_CAV0.0,558.23,35.6,90.0,E_CAV,14.86,558.23,E4_0,0.0
34.8,E_CAV1.0,582.78,35.6,90.0,E_CAV,14.88,582.78,E4_0,0.0
34.8,E_CAV2.0,599.62,42.0,90.0,E_CAV,14.88,599.62,E4_2,0.0
34.8,E_CAV4.0,585.38,38.8,90.0,E_CAV,13.27,585.38,E4_1,0.0
34.85,A_CAV0,492.04,35.6,90.0,A_CAV,13.84,492.04,E4_0,0.0
34.85,A_CAV1,515.98,35.6,90.0,A_CAV,13.84,515.98,E4_0,0.0
34.85,A_CAV10,520.52,42.0,90.0,A_CAV,12.65,520.52,E4_2,0.0
34.85,A_CAV11,501.18,45.2,90.0,A_CAV,13.84,501.18,E4_3,0.0
34.85,A_CAV2,468.53,35.6,90.0,A_CAV,13.84,468.53,E4_0,0.0
34.85,A_CAV3,445.05,35.6,90.0,A_CAV,13.82,445.05,E4_0,0.0
34.85,A_CAV4,501.91,38.8,90.0,A_CAV,13.85,501.91,E4_1,0.0
34.85,A_CAV5,426.14,35.6,90.0,A_CAV,11.92,426.14,E4_0,0.0
34.85,A_CAV6,453.65,38.8,90.0,A_CAV,13.85,453.65,E4_1,0.0
34.85,A_CAV7,423.97,42.0,90.0,A_CAV,13.48,423.97,E4_2,0.0
34.85,A_CAV8,537.05,38.8,90.0,A_CAV,13.85,537.05,E4_1,0.0
34.85,A_CAV9,524.61,48.4,90.0,A_CAV,13.84,524.61,E4_4,0.0
34.85,E_CAV0.0,558.97,35.6,90.0,E_CAV,14.88,558.97,E4_0,0.0
34.85,E_CAV1.0,583.52,35.6,90.0,E_CAV,14.87,583.52,E4_0,0.0
34.85,E_CAV4.0,586.04,38.8,90.0,E_CAV,13.29,586.04,E4_1,0.0
34.9,A_CAV0,492.73,35.6,90.0,A_CAV,13.87,492.73,E4_0,0.0
34.9,A_CAV1,516.68,35.6,90.0,A_CAV,13.86,516.68,E4_0,0.0
34.9,A_CAV10,521.15,42.0,90.0,A_CAV,12.64,521.15,E4_2,0.0
34.9,A_CAV11,501.87,45.2,90.0,A_CAV,13.85,501.87,E4_3,0.0
34.9,A_CAV2,469.22,35.6,90.0,A_CAV,13.82,469.22,E4_0,0.0
34.9,A_CAV3,445.75,35.6,90.0,A_CAV,13.86,445.75,E4_0,0.0
34.9,A_CAV4,502.6,38.8,90.0,A_CAV,13.86,502.6,E4_1,0.0
34.9,A_CAV5,426.73,35.6,90.0,A_CAV,11.92,426.73,E4_0,0.0
34.9,A_CAV6,454.34,38.8,90.0,A_CAV,13.87,454.34,E4_1,0.0
34.9,A_CAV7,424.64,42.0,90.0,A_CAV,13.45,424.64,E4_2,0.0
34.9,A_CAV8,537.74,38.8,90.0,A_CAV,13.88,537.74,E4_1,0.0
34.9,A_CAV9,525.3,48.4,90.0,A_CAV,13.89,525.3,E4_4,0.0
34.9,E_CAV0.0,559.72,35.6,90.0,E_CAV,14.85,559.72,E4_0,0.0
34.9,E_CAV1.0,584.27,35.6,90.0,E_CAV,14.89,584.27,E4_0,0.0
34.9,E_CAV4.0,586.71,38.8,90.0,E_CAV,13.25,586.71,E4_1,0.0
34.95,A_CAV0,493.42,35.6,90.0,A_CAV,13.84,493.42,E4_0,0.0
34.95,A_CAV1,517.37,35.6,90.0,A_CAV,13.87,517.37,E4_0,0.0
34.95,A_CAV10,521.79,42.0,90.0,A_CAV,12.67,521.79,E4_2,0.0
34.95,A_CAV11,502.57,45.2,90.0,A_CAV,13.84,502.57,E4_3,0.0
34.95,A_CAV2,469.91,35.6,90.0,A_CAV,13.85,469.91,E4_0,0.0
34.95,A_CAV3,446.44,35.6,90.0,A_CAV,13.84,446.44,E4_0,0.0
34.95,A_CAV4,503.3,38.8,90.0,A_CAV,13.83,503.3,E4_1,0.0
34.95,A_CAV5,427.33,35.6,90.0,A_CAV,11.96,427.33,E4_0,0.0
34.95,A_CAV6,455.04,38.8,90.0,A_CAV,13.85,455.04,E4_1,0.0
34.95,A_CAV7,425.32,42.0,90.0,A_CAV,13.48,425.32,E4_2,0.0
34.95,A_CAV8,538.43,38.8,90.0,A_CAV,13.87,538.43,E4_1,0.0
34.95,A_CAV9,525.99,48.4,90.0,A_CAV,13.87,525.99,E4_4,0.0
34.95,E_CAV0.0,560.46,35.6,90.0,E_CAV,14.83,560.46,E4_0,0.0
34.95,E_CAV1.0,585.01,35.6,90.0,E_CAV,14.85,585.01,E4_0,0.0
34.95,E_CAV4.0,587.37,38.8,90.0,E_CAV,13.24,587.37,E4_1,0.0
35.0,A_CAV0,494.12,35.6,90.0,A_CAV,13.89,494.12,E4_0,0.0
35.0,A_CAV1,518.07,35.6,90.0,A_CAV,13.89,518.07,E4_0,0.0
35.0,A_CAV10,522.42,42.0,90.0,A_CAV,12.63,522.42,E4_2,0.0
35.0,A_CAV11,503.26,45.2,90.0,A_CAV,13.89,503.26,E4_3,0.0
35.0,A_CAV2,470.6,35.6,90.0,A_CAV,13.86,470.6,E4_0,0.0
35.0,A_CAV3,447.13,35.6,90.0,A_CAV,13.84,447.13,E4_0,0.0
35.0,A_CAV4,503.99,38.8,90.0,A_CAV,13.86,503.99,E4_1,0.0
35.0,A_CAV5,427.93,35.6,90.0,A_CAV,11.94,427.93,E4_0,0.0
35.0,A_CAV6,455.73,38.8,90.0,A_CAV,13.89,455.73,E4_1,0.0
35.0,A_CAV7,425.99,42.0,90.0,A_CAV,13.5,425.99,E4_2,0.0
35.0,A_CAV8,539.12,38.8,90.0,A_CAV,13.84,539.12,E4_1,0.0
35.0,A_CAV9,526.69,48.4,90.0,A_CAV,13.86,526.69,E4_4,0.0
35.0,E_CAV0.0,561.2,35.6,90.0,E_CAV,14.83,561.2,E4_0,0.0
35.0,E_CAV1.0,585.75,35.6,90.0,E_CAV,14.87,585.75,E4_0,0.0
35.0,E_CAV4.0,588.03,38.8,90.0,E_CAV,13.24,588.03,E4_1,0.0
35.05,A_CAV0,494.81,35.6,90.0,A_CAV,13.84,494.81,E4_0,0.0
35.05,A_CAV1,518.76,35.6,90.0,A_CAV,13.84,518.76,E4_0,0.0
35.05,A_CAV10,523.05,42.0,90.0,A_CAV,12.68,523.05,E4_2,0.0
35.05,A_CAV11,503.95,45.2,90.0,A_CAV,13.84,503.95,E4_3,0.0
35.05,A_CAV2,471.3,35.6,90.0,A_CAV,13.86,471.3,E4_0,0.0
35.05,A_CAV3,447.82,35.6,90.0,A_CAV,13.85,447.82,E4_0,0.0
35.05,A_CAV4,504.68,38.8,90.0,A_CAV,13.88,504.68,E4_1,0.0
35.05,A_CAV5,428.52,35.6,90.0,A_CAV,11.91,428.52,E4_0,0.0
35.05,A_CAV6,456.43,38.8,90.0,A_CAV,13.87,456.43,E4_1,0.0
35.05,A_CAV7,426.66,42.0,90.0,A_CAV,13.44,426.66,E4_2,0.0
35.05,A_CAV8,539.82,38.8,90.0,A_CAV,13.84,539.82,E4_1,0.0
35.05,A_CAV9,527.38,48.4,90.0,A_CAV,13.88,527.38,E4_4,0.0
35.05,E_CAV0.0,561.94,35.6,90.0,E_CAV,14.84,561.94,E4_0,0.0
35.05,E_CAV1.0,586.5,35.6,90.0,E_CAV,14.87,586.5,E4_0,0.0
35.05,E_CAV4.0,588.69,38.8,90.0,E_CAV,13.24,588.69,E4_1,0.0
35.1,A_CAV0,495.5,35.6,90.0,A_CAV,13.85,495.5,E4_0,0.0
35.1,A_CAV1,519.45,35.6,90.0,A_CAV,13.86,519.45,E4_0,0.0
35.1,A_CAV10,523.69,42.0,90.0,A_CAV,12.67,523.69,E4_2,0.0
35.1,A_CAV11,504.64,45.2,90.0,A_CAV,13.86,504.64,E4_3,0.0
35.1,A_CAV2,471.99,35.6,90.0,A_CAV,13.84,471.99,E4_0,0.0
35.1,A_CAV3,448.52,35.6,90.0,A_CAV,13.88,448.52,E4_0,0.0
35.1,A_CAV4,505.38,38.8,90.0,A_CAV,13.88,505.38,E4_1,0.0
35.1,A_CAV5,429.12,35.6,90.0,A_CAV,11.92,429.12,E4_0,0.0
35.1,A_CAV6,457.12,38.8,90.0,A_CAV,13.86,457.12,E4_1,0.0
35.1,A_CAV7,427.34,42.0,90.0,A_CAV,13.49,427.34,E4_2,0.0
35.1,A_CAV8,540.51,38.8,90.0,A_CAV,13.87,540.51,E4_1,0.0
35.1,A_CAV9,528.07,48.4,90.0,A_CAV,13.83,528.07,E4_4,0.0
35.1,E_CAV0.0,562.68,35.6,90.0,E_CAV,14.83,562.68,E4_0,0.0
35.1,E_CAV1.0,587.24,35.6,90.0,E_CAV,14.84,587.24,E4_0,0.0
35.1,E_CAV4.0,589.36,38.8,90.0,E_CAV,13.29,589.36,E4_1,0.0
35.15,A_CAV0,496.19,35.6,90.0,A_CAV,13.87,496.19,E4_0,0.0
35.15,A_CAV1,520.14,35.6,90.0,A_CAV,13.83,520.14,E4_0,0.0
35.15,A_CAV10,524.32,42.0,90.0,A_CAV,12.67,524.32,E4_2,0.0
35.15,A_CAV11,505.34,45.2,90.0,A_CAV,13.83,505.34,E4_3,0.0
35.15,A_CAV2,472.68,35.6,90.0,A_CAV,13.84,472.68,E4_0,0.0
35.15,A_CAV3,449.21,35.6,90.0,A_CAV,13.81,449.21,E4_0,0.0
35.15,A_CAV4,506.07,38.8,90.0,A_CAV,13.89,506.07,E4_1,0.0
35.15,A_CAV5,429.72,35.6,90.0,A_CAV,11.95,429.72,E4_0,0.0
35.15,A_CAV6,457.81,38.8,90.0,A_CAV,13.86,457.81,E4_1,0.0
35.15,A_CAV7,428.01,42.0,90.0,A_CAV,13.49,428.01,E4_2,0.0
35.15,A_CAV8,541.2,38.8,90.0,A_CAV,13.88,541.2,E4_1,0.0
35.15,A_CAV9,528.76,48.4,90.0,A_CAV,13.85,528.76,E4_4,0.0
35.15,E_CAV0.0,563.42,35.6,90.0,E_CAV,14.83,563.42,E4_0,0.0
35.15,E_CAV1.0,587.98,35.6,90.0,E_CAV,14.84,587.98,E4_0,0.0
35.15,E_CAV4.0,590.02,38.8,90.0,E_CAV,13.25,590.02,E4_1,0.0
35.2,A_CAV0,496.89,35.6,90.0,A_CAV,13.83,496.89,E4_0,0.0
35.2,A_CAV1,520.84,35.6,90.0,A_CAV,13.88,520.84,E4_0,0.0
35.2,A_CAV10,524.95,42.0,90.0,A_CAV,12.69,524.95,E4_2,0.0
35.2,A_CAV11,506.03,45.2,90.0,A_CAV,13.85,506.03,E4_3,0.0
35.2,A_CAV2,473.37,35.6,90.0,A_CAV,13.87,473.37,E4_0,0.0
35.2,A_CAV3,449.9,35.6,90.0,A_CAV,13.84,449.9,E4_0,0.0
35.2,A_CAV4,506.76,38.8,90.0,A_CAV,13.86,506.76,E4_1,0.0
35.2,A_CAV5,430.31,35.6,90.0,A_CAV,11.93,430.31,E4_0,0.0
35.2,A_CAV6,458.5,38.8,90.0,A_CAV,13.83,458.5,E4_1,0.0
35.2,A_CAV7,428.69,42.0,90.0,A_CAV,13.49,428.69,E4_2,0.0
35.2,A_CAV8,541.9,38.8,90.0,A_CAV,13.86,541.9,E4_1,0.0
35.2,A_CAV9,529.46,45.2,90.0,A_CAV,13.87,529.46,E4_3,0.0
35.2,E_CAV0.0,564.17,35.6,90.0,E_CAV,14.88,564.17,E4_0,0.0
35.2,E_CAV1.0,588.72,35.6,90.0,E_CAV,14.87,588.72,E4_0,0.0
35.2,E_CAV4.0,590.68,38.8,90.0,E_CAV,13.25,590.68,E4_1,0.0
35.25,A_CAV0,497.58,35.6,90.0,A_CAV,13.89,497.58,E4_0,0.0
35.25,A_CAV1,521.53,35.6,90.0,A_CAV,13.87,521.53,E4_0,0.0
35.25,A_CAV10,525.59,42.0,90.0,A_CAV,12.67,525.59,E4_2,0.0
35.25,A_CAV11,506.72,45.2,90.0,A_CAV,13.86,506.72,E4_3,0.0
35.25,A_CAV2,474.07,35.6,90.0,A_CAV,13.86,474.07,E4_0,0.0
35.25,A_CAV3,450.59,35.6,90.0,A_CAV,13.84,450.59,E4_0,0.0
35.25,A_CAV4,507.46,38.8,90.0,A_CAV,13.86,507.46,E4_1,0.0
35.25,A_CAV5,430.91,35.6,90.0,A_CAV,11.96,430.91,E4_0,0.0
35.25,A_CAV6,459.19,38.8,90.0,A_CAV,13.83,459.19,E4_1,0.0
35.25,A_CAV7,429.36,42.0,90.0,A_CAV,13.46,429.36,E4_2,0.0
35.25,A_CAV8,542.59,38.8,90.0,A_CAV,13.86,542.59,E4_1,0.0
35.25,A_CAV9,530.15,45.2,90.0,A_CAV,13.84,530.15,E4_3,0.0
35.25,E_CAV0.0,564.91,35.6,90.0,E_CAV,14.88,564.91,E4_0,0.0
35.25,E_CAV1.0,589.47,35.6,90.0,E_CAV,14.87,589.47,E4_0,0.0
35.25,E_CAV4.0,591.34,38.8,90.0,E_CAV,13.26,591.34,E4_1,0.0
35.3,A_CAV0,498.27,35.6,90.0,A_CAV,13.88,498.27,E4_0,0.0
35.3,A_CAV1,522.22,35.6,90.0,A_CAV,13.85,522.22,E4_0,0.0
35.3,A_CAV10,526.22,42.0,90.0,A_CAV,12.63,526.22,E4_2,0.0
35.3,A_CAV11,507.41,45.2,90.0,A_CAV,13.82,507.41,E4_3,0.0
35.3,A_CAV2,474.76,35.6,90.0,A_CAV,13.89,474.76,E4_0,0.0
35.3,A_CAV3,451.28,35.6,90.0,A_CAV,13.84,451.28,E4_0,0.0
35.3,A_CAV4,508.15,38.8,90.0,A_CAV,13.87,508.15,E4_1,0.0
